Unnamed: 0,Unnamed: 0_x,neuron_idx,logitvar,norm_out_weight,Unnamed: 0_y,rho,norm,neuron_index
584,584,584,2.4562683393014595e-05,10.93984031677246,584,0.99213433,10.93984,584
1611,1611,1611,8.444327977485955e-05,6.466222763061523,1611,0.9649716,6.466223,1611
2123,2123,2123,6.950851820874959e-05,8.917906761169434,2123,0.98096204,8.917907,2123
2378,2378,2378,0.0001225635933224,12.95081901550293,2378,0.97313726,12.950819,2378
2870,2870,2870,8.561276627006009e-05,10.71056842803955,2870,0.97784173,10.710568,2870
2910,2910,2910,0.0001018053590087,5.489654064178467,2910,0.9605565,5.489654,2910
